date,type,value
05-12-19 6:23:15,4,3383
05-12-19 6:23:15,1,3696
05-12-19 6:23:15,4,4034
05-12-19 6:23:16,1,2711
05-12-19 6:23:16,3,1786
05-12-19 6:23:16,1,3373
05-12-19 6:23:16,4,1786
05-12-19 6:23:17,2,2480
05-12-19 6:23:17,3,2500
05-12-19 6:23:17,1,2480
05-12-19 6:23:18,1,4578
05-12-19 6:23:23,4,3414
05-12-19 6:23:23,3,4178
05-12-19 6:23:24,3,4038
05-12-19 6:23:25,4,2091
05-12-19 6:23:25,2,4527
05-12-19 6:23:26,3,4129
05-12-19 6:23:28,3,4531
05-12-19 6:23:29,1,4435
05-12-19 6:23:29,4,1930
05-12-19 6:23:29,4,1737
05-12-19 6:23:29,2,4435
05-12-19 6:23:32,4,1620
05-12-19 6:23:34,4,1502
05-12-19 6:23:34,2,4204
05-12-19 6:23:35,4,1625
05-12-19 6:23:35,1,1503
05-12-19 6:23:36,1,1512
05-12-19 6:23:37,3,2760
05-12-19 6:23:37,4,4494
05-12-19 6:23:44,2,2784
05-12-19 6:23:45,4,2019
05-12-19 6:23:46,3,4464
05-12-19 6:23:47,1,4496
05-12-19 6:23:48,4,3888
05-12-19 6:23:48,1,3468
05-12-19 6:23:49,4,4418
05-12-19 6:23:49,2,2378
05-12-19 6:23:49,4,3413
05-12-19 6:23:51,2,3134
05-12-19 6:23:51,4,1803
05-12-19 6:23:55,1,2529
05-12-19 6:23:56,2,4375
05-12-19 6:23:56,2,3704
05-12-19 6:23:57,1,4429
05-12-19 6:23:59,2,3003
05-12-19 6:23:59,1,1449
05-12-19 6:24:00,1,3723
05-12-19 6:24:03,2,2035
05-12-19 6:24:04,1,2063
05-12-19 6:24:05,3,3565
05-12-19 6:24:06,2,1936
05-12-19 6:24:06,2,1801
05-12-19 6:24:10,4,3491
05-12-19 6:24:10,4,2041
05-12-19 6:24:10,2,2495
05-12-19 6:24:15,4,4445
05-12-19 6:24:15,4,1624
05-12-19 6:24:17,4,4157
05-12-19 6:24:19,1,4098
05-12-19 6:24:20,1,1520
05-12-19 6:24:21,2,4531
05-12-19 6:24:22,4,1483
05-12-19 6:24:24,3,2836
05-12-19 6:24:24,3,3806
05-12-19 6:24:25,3,3727
05-12-19 6:24:27,2,4339
05-12-19 6:24:29,3,3808
05-12-19 6:24:33,3,3268
05-12-19 6:24:37,1,2226
05-12-19 6:24:38,1,3890
05-12-19 6:24:44,2,2499
05-12-19 6:24:44,1,4555
05-12-19 6:24:45,1,1597
05-12-19 6:24:47,4,2628
05-12-19 6:24:48,2,4529
05-12-19 6:24:49,2,1567
05-12-19 6:24:52,4,4103
05-12-19 6:24:52,1,4450
05-12-19 6:24:54,1,2251
05-12-19 6:24:56,1,2560
05-12-19 6:24:56,3,1454
05-12-19 6:24:57,3,3391
05-12-19 6:25:00,1,2905
05-12-19 6:25:00,4,3856
05-12-19 6:25:00,2,4075
05-12-19 6:25:00,4,3828
05-12-19 6:25:06,2,4408
05-12-19 6:25:06,2,2880
05-12-19 6:25:07,3,2941
05-12-19 6:25:11,1,2735
05-12-19 6:25:11,4,3384
05-12-19 6:25:13,3,4331
05-12-19 6:25:15,3,4267
05-12-19 6:25:15,4,2448
05-12-19 6:25:16,2,1879
05-12-19 6:25:17,1,3630
05-12-19 6:25:17,1,4402
05-12-19 6:25:17,2,4403
05-12-19 6:25:21,3,2320
05-12-19 6:25:21,4,3471
05-12-19 6:25:23,1,3914
05-12-19 6:25:25,2,3565
05-12-19 6:25:25,4,3339
05-12-19 6:25:25,2,1628
05-12-19 6:25:28,1,3652
05-12-19 6:25:28,2,4155
05-12-19 6:25:32,4,2009
05-12-19 6:25:33,2,2437
05-12-19 6:25:33,3,2369
05-12-19 6:25:36,3,3993
05-12-19 6:25:40,3,4571
05-12-19 6:25:42,2,2097
05-12-19 6:25:43,3,3510
05-12-19 6:25:43,3,1686
05-12-19 6:25:43,4,1540
05-12-19 6:25:44,3,1493
05-12-19 6:25:44,4,4124
05-12-19 6:25:51,1,4271
05-12-19 6:25:51,1,4214
05-12-19 6:25:52,1,4403
05-12-19 6:25:53,4,4373
05-12-19 6:25:54,4,3821
05-12-19 6:25:55,2,3009
05-12-19 6:25:56,2,2688
05-12-19 6:25:57,2,3514
05-12-19 6:25:58,3,1856
05-12-19 6:25:58,3,2479
05-12-19 6:25:58,1,1776
05-12-19 6:25:59,2,4559
05-12-19 6:26:00,1,4093
05-12-19 6:26:00,3,1651
05-12-19 6:26:00,4,2477
05-12-19 6:26:02,2,4217
05-12-19 6:26:02,1,2997
05-12-19 6:26:04,2,1987
05-12-19 6:26:06,2,2913
05-12-19 6:26:06,2,2914
05-12-19 6:26:07,3,4402
05-12-19 6:26:07,1,3312
05-12-19 6:26:09,1,3442
05-12-19 6:26:09,2,2184
05-12-19 6:26:11,4,2546
05-12-19 6:26:12,2,2853
05-12-19 6:26:13,2,3251
05-12-19 6:26:14,1,2954
05-12-19 6:26:18,2,2103
05-12-19 6:26:18,3,3543
05-12-19 6:26:20,2,2473
05-12-19 6:26:21,3,3922
05-12-19 6:26:21,3,1971
05-12-19 6:26:22,4,2233
05-12-19 6:26:24,4,3511
05-12-19 6:26:25,2,4368
05-12-19 6:26:28,1,1600
05-12-19 6:26:29,3,4169
05-12-19 6:26:33,3,4078
05-12-19 6:26:34,3,3350
05-12-19 6:26:35,3,2394
05-12-19 6:26:35,2,4262
05-12-19 6:26:35,2,2982
05-12-19 6:26:37,2,2983
05-12-19 6:26:40,1,3475
05-12-19 6:26:40,2,2780
05-12-19 6:26:41,2,3733
05-12-19 6:26:41,1,3982
05-12-19 6:26:43,4,2400
05-12-19 6:26:44,1,1602
05-12-19 6:26:45,3,4350
05-12-19 6:26:45,3,3123
05-12-19 6:26:45,2,2110
05-12-19 6:26:46,3,2245
05-12-19 6:26:47,1,1492
05-12-19 6:26:47,2,4357
05-12-19 6:26:47,2,4161
05-12-19 6:26:51,4,2265
05-12-19 6:26:52,2,4421
05-12-19 6:26:52,1,3883
05-12-19 6:26:52,1,4458
05-12-19 6:26:53,1,1524
05-12-19 6:26:54,3,4442
05-12-19 6:26:54,2,1937
05-12-19 6:26:55,1,1680
05-12-19 6:26:56,2,2446
05-12-19 6:26:57,1,1486
05-12-19 6:27:00,3,2420
05-12-19 6:27:05,3,3458
05-12-19 6:27:08,2,3891
05-12-19 6:27:10,2,1483
05-12-19 6:27:12,3,2023
05-12-19 6:27:13,2,3121
05-12-19 6:27:13,1,3120
05-12-19 6:27:13,2,2834
05-12-19 6:27:13,4,3122
05-12-19 6:27:18,1,4241
05-12-19 6:27:20,2,1905
05-12-19 6:27:22,3,1446
05-12-19 6:27:24,2,3833
05-12-19 6:27:29,1,2946
05-12-19 6:27:29,4,3819
05-12-19 6:27:30,4,3398
05-12-19 6:27:32,3,1660
05-12-19 6:27:32,1,3837
05-12-19 6:27:33,2,4343
05-12-19 6:27:36,1,3394
05-12-19 6:27:37,4,3883
05-12-19 6:27:39,4,4218
05-12-19 6:27:41,2,1509
05-12-19 6:27:43,1,1479
05-12-19 6:27:44,2,3080
05-12-19 6:27:44,2,1961
05-12-19 6:27:45,2,3472
05-12-19 6:27:47,4,2452
05-12-19 6:27:48,1,4254
05-12-19 6:27:51,3,4282
05-12-19 6:27:51,4,4257
05-12-19 6:27:57,4,3682
05-12-19 6:27:58,2,2296
05-12-19 6:27:58,1,1579
05-12-19 6:27:58,1,1799
05-12-19 6:27:58,1,4264
05-12-19 6:27:59,3,4466
05-12-19 6:28:00,4,3238
05-12-19 6:28:01,3,4145
05-12-19 6:28:05,1,1594
05-12-19 6:28:05,2,1969
05-12-19 6:28:05,1,2956
05-12-19 6:28:06,1,2616
05-12-19 6:28:06,1,1457
05-12-19 6:28:07,3,4469
05-12-19 6:28:08,3,3054
05-12-19 6:28:08,2,3185
05-12-19 6:28:09,2,1436
05-12-19 6:28:11,1,1604
05-12-19 6:28:12,1,2421
05-12-19 6:28:13,3,4332
05-12-19 6:28:14,2,3882
05-12-19 6:28:18,4,4489
05-12-19 6:28:18,4,2895
05-12-19 6:28:19,2,1603
05-12-19 6:28:20,2,2855
05-12-19 6:28:20,2,1612
05-12-19 6:28:21,3,2125
05-12-19 6:28:21,4,2270
05-12-19 6:28:22,2,2743
05-12-19 6:28:22,1,2214
05-12-19 6:28:22,4,1482
05-12-19 6:28:23,1,4268
05-12-19 6:28:26,2,3953
05-12-19 6:28:26,1,1647
05-12-19 6:28:26,1,3148
05-12-19 6:28:29,1,4471
05-12-19 6:28:29,1,4287
05-12-19 6:28:31,1,2612
05-12-19 6:28:31,2,1877
05-12-19 6:28:32,3,4166
05-12-19 6:28:33,2,1482
05-12-19 6:28:33,2,2746
05-12-19 6:28:35,1,2160
05-12-19 6:28:35,1,3978
05-12-19 6:28:35,1,2805
05-12-19 6:28:36,3,3853
05-12-19 6:28:38,1,4547
05-12-19 6:28:41,1,4396
05-12-19 6:28:45,4,4369
05-12-19 6:28:46,1,4421
05-12-19 6:28:46,3,1598
05-12-19 6:28:48,1,2203
05-12-19 6:28:50,1,3283
05-12-19 6:28:50,2,2771
05-12-19 6:28:51,2,4565
05-12-19 6:28:54,4,1643
05-12-19 6:28:54,4,1642
05-12-19 6:28:57,2,1638
05-12-19 6:28:59,1,2178
05-12-19 6:28:59,1,2819
05-12-19 6:29:00,4,2177
05-12-19 6:29:01,3,1687
05-12-19 6:29:04,1,1541
05-12-19 6:29:08,1,2181
05-12-19 6:29:10,1,4041
05-12-19 6:29:10,3,3233
05-12-19 6:29:10,2,1458
05-12-19 6:29:11,3,3174
05-12-19 6:29:12,2,4249
05-12-19 6:29:13,4,1618
05-12-19 6:29:13,1,4422
05-12-19 6:29:14,4,1594
05-12-19 6:29:15,4,1814
05-12-19 6:29:16,1,4336
05-12-19 6:29:19,2,2163
05-12-19 6:29:19,1,2945
05-12-19 6:29:21,1,4474
05-12-19 6:29:25,3,4431
05-12-19 6:29:26,2,3857
05-12-19 6:29:30,4,4194
05-12-19 6:29:34,3,3053
05-12-19 6:29:34,4,2015
05-12-19 6:29:35,1,3576
05-12-19 6:29:35,2,1633
05-12-19 6:29:36,3,2764
05-12-19 6:29:36,4,2070
05-12-19 6:29:36,1,2248
05-12-19 6:29:36,1,2255
05-12-19 6:29:36,2,2248
05-12-19 6:29:37,1,2679
05-12-19 6:29:42,1,1804
05-12-19 6:29:44,2,4537
05-12-19 6:29:44,4,1650
05-12-19 6:29:46,1,1476
05-12-19 6:29:48,1,2194
05-12-19 6:29:53,1,4569
05-12-19 6:29:53,4,4180
05-12-19 6:29:55,3,2516
05-12-19 6:29:56,2,3648
05-12-19 6:29:59,3,1501
05-12-19 6:29:59,3,2130
05-12-19 6:29:59,2,3181
05-12-19 6:30:02,1,4512
05-12-19 6:30:03,3,1496
05-12-19 6:30:04,3,4340
05-12-19 6:30:05,1,1626
05-12-19 6:30:05,3,3167
05-12-19 6:30:07,4,2705
05-12-19 6:30:07,3,3989
05-12-19 6:30:08,1,4220
05-12-19 6:30:08,1,3056
05-12-19 6:30:08,4,3041
05-12-19 6:30:08,4,4224
05-12-19 6:30:11,3,4551
05-12-19 6:30:12,4,3478
05-12-19 6:30:13,2,2864
05-12-19 6:30:15,4,3225
05-12-19 6:30:15,4,3707
05-12-19 6:30:20,2,3861
05-12-19 6:30:22,2,3007
05-12-19 6:30:25,1,2296
05-12-19 6:30:26,3,4444
05-12-19 6:30:27,1,3370
05-12-19 6:30:28,3,3726
05-12-19 6:30:29,3,3411
05-12-19 6:30:29,4,2176
05-12-19 6:30:31,2,4524
05-12-19 6:30:31,3,2151
05-12-19 6:30:32,2,3757
05-12-19 6:30:34,1,1486
05-12-19 6:30:34,2,4112
05-12-19 6:30:35,2,4249
05-12-19 6:30:35,1,1425
05-12-19 6:30:37,4,4209
05-12-19 6:30:40,1,2894
05-12-19 6:30:41,3,3032
05-12-19 6:30:43,1,4434
05-12-19 6:30:43,1,2957
05-12-19 6:30:45,1,4440
05-12-19 6:30:46,2,4152
05-12-19 6:30:52,1,1692
05-12-19 6:30:56,4,2759
05-12-19 6:30:57,3,2625
05-12-19 6:30:57,2,2196
05-12-19 6:30:58,4,4234
05-12-19 6:30:58,1,3246
05-12-19 6:30:59,1,4263
05-12-19 6:31:00,2,1707
05-12-19 6:31:00,2,4010
05-12-19 6:31:02,2,2863
05-12-19 6:31:02,3,2971
05-12-19 6:31:05,1,2674
05-12-19 6:31:05,2,2627
05-12-19 6:31:10,4,4451
05-12-19 6:31:10,4,1800
05-12-19 6:31:10,4,4247
05-12-19 6:31:11,1,4537
05-12-19 6:31:12,1,4398
05-12-19 6:31:16,4,1631
05-12-19 6:31:16,1,2755
05-12-19 6:31:20,3,3877
05-12-19 6:31:21,1,1593
05-12-19 6:31:27,2,2224
05-12-19 6:31:27,1,1626
05-12-19 6:31:28,2,2636
05-12-19 6:31:31,1,2193
05-12-19 6:31:33,4,1649
05-12-19 6:31:33,1,4519
05-12-19 6:31:34,2,4528
05-12-19 6:31:37,2,3931
05-12-19 6:31:38,4,3514
05-12-19 6:31:39,1,1508
05-12-19 6:31:40,1,3944
05-12-19 6:31:40,2,3926
05-12-19 6:31:42,1,3946
05-12-19 6:31:42,2,2473
05-12-19 6:31:43,1,2239
05-12-19 6:31:43,3,2936
05-12-19 6:31:44,1,4450
05-12-19 6:31:45,2,4145
05-12-19 6:31:45,3,3017
05-12-19 6:31:46,4,1699
05-12-19 6:31:46,3,4145
05-12-19 6:31:47,4,3393
05-12-19 6:31:47,2,3295
05-12-19 6:31:48,2,2668
05-12-19 6:31:48,1,1726
05-12-19 6:31:52,2,3088
05-12-19 6:31:54,3,4381
05-12-19 6:31:56,4,3275
05-12-19 6:31:57,2,4352
05-12-19 6:31:58,3,1658
05-12-19 6:31:59,3,2518
05-12-19 6:32:04,1,3759
05-12-19 6:32:04,2,3792
05-12-19 6:32:05,1,4565
05-12-19 6:32:08,3,4567
05-12-19 6:32:09,2,1826
05-12-19 6:32:10,3,2770
05-12-19 6:32:14,4,3790
05-12-19 6:32:15,2,2968
05-12-19 6:32:15,4,3836
05-12-19 6:32:16,4,4089
05-12-19 6:32:18,3,4231
05-12-19 6:32:19,2,2603
05-12-19 6:32:22,2,3141
05-12-19 6:32:22,3,4254
05-12-19 6:32:22,3,4559
05-12-19 6:32:23,2,4431
05-12-19 6:32:24,2,2181
05-12-19 6:32:24,3,4109
05-12-19 6:32:30,1,4093
05-12-19 6:32:30,2,3002
05-12-19 6:32:34,1,1497
05-12-19 6:32:34,2,2025
05-12-19 6:32:35,1,2122
05-12-19 6:32:37,2,2658
05-12-19 6:32:38,1,2148
05-12-19 6:32:40,1,2664
05-12-19 6:32:41,2,1590
05-12-19 6:32:42,2,4426
05-12-19 6:32:43,4,2095
05-12-19 6:32:45,1,1684
05-12-19 6:32:46,4,2479
05-12-19 6:32:46,1,4439
05-12-19 6:32:48,2,2610
05-12-19 6:32:48,3,2749
05-12-19 6:32:49,2,3122
05-12-19 6:32:49,2,4498
05-12-19 6:32:49,3,4558
05-12-19 6:32:53,3,2517
05-12-19 6:32:54,4,1637
05-12-19 6:32:54,1,3761
05-12-19 6:32:55,1,1486
05-12-19 6:32:55,2,1750
05-12-19 6:32:55,2,1550
05-12-19 6:32:57,1,3107
05-12-19 6:32:57,3,3718
05-12-19 6:32:58,3,1568
05-12-19 6:32:58,2,4364
05-12-19 6:32:58,4,4366
05-12-19 6:32:59,3,4364
05-12-19 6:32:59,4,3866
05-12-19 6:33:01,3,4178
05-12-19 6:33:03,2,2387
05-12-19 6:33:04,3,2450
05-12-19 6:33:05,2,2265
05-12-19 6:33:05,4,4504
05-12-19 6:33:05,4,2290
05-12-19 6:33:05,2,1601
05-12-19 6:33:06,2,1590
05-12-19 6:33:06,1,1578
05-12-19 6:33:10,4,4182
05-12-19 6:33:10,1,4181
05-12-19 6:33:12,2,1424
05-12-19 6:33:14,2,3144
05-12-19 6:33:15,3,4437
05-12-19 6:33:16,2,2376
05-12-19 6:33:16,2,4436
05-12-19 6:33:16,2,2375
05-12-19 6:33:17,1,2806
05-12-19 6:33:18,2,4197
05-12-19 6:33:19,3,4332
05-12-19 6:33:19,4,3378
05-12-19 6:33:21,2,2101
05-12-19 6:33:23,1,1743
05-12-19 6:33:24,1,4403
05-12-19 6:33:25,4,3910
05-12-19 6:33:26,1,2198
05-12-19 6:33:29,4,1736
05-12-19 6:33:29,2,2813
05-12-19 6:33:29,4,4547
05-12-19 6:33:33,3,3800
05-12-19 6:33:34,1,1427
05-12-19 6:33:34,2,1872
05-12-19 6:33:36,4,2792
05-12-19 6:33:36,2,3159
05-12-19 6:33:37,4,2266
05-12-19 6:33:41,2,2817
05-12-19 6:33:41,1,3265
05-12-19 6:33:43,4,2535
05-12-19 6:33:45,1,4446
05-12-19 6:33:46,1,1446
05-12-19 6:33:47,4,2293
05-12-19 6:33:52,3,2934
05-12-19 6:33:52,2,4462
05-12-19 6:33:52,4,4132
05-12-19 6:33:52,1,1551
05-12-19 6:33:54,4,1605
05-12-19 6:33:55,2,1849
05-12-19 6:33:55,1,1563
05-12-19 6:33:56,2,1608
05-12-19 6:33:57,3,1885
05-12-19 6:34:01,2,3164
05-12-19 6:34:01,3,3253
05-12-19 6:34:07,4,2950
05-12-19 6:34:08,1,4245
05-12-19 6:34:08,3,1862
05-12-19 6:34:08,4,3280
05-12-19 6:34:09,1,3522
05-12-19 6:34:10,1,4483
05-12-19 6:34:13,1,3926
05-12-19 6:34:14,1,4231
05-12-19 6:34:14,2,4031
05-12-19 6:34:14,1,4567
05-12-19 6:34:17,1,2031
05-12-19 6:34:17,1,2031
05-12-19 6:34:19,2,3743
05-12-19 6:34:19,3,3404
05-12-19 6:34:20,4,2860
05-12-19 6:34:20,3,2862
05-12-19 6:34:20,4,1631
05-12-19 6:34:21,3,4274
05-12-19 6:34:21,2,2531
05-12-19 6:34:26,2,3161
05-12-19 6:34:27,2,2469
05-12-19 6:34:27,2,1965
05-12-19 6:34:29,1,4255
05-12-19 6:34:29,1,1615
05-12-19 6:34:31,1,2730
05-12-19 6:34:31,4,4315
05-12-19 6:34:32,2,3800
05-12-19 6:34:33,3,1923
05-12-19 6:34:34,4,1732
05-12-19 6:34:34,1,1478
05-12-19 6:34:35,3,2947
05-12-19 6:34:41,1,2958
05-12-19 6:34:42,2,1493
05-12-19 6:34:42,1,3949
05-12-19 6:34:44,3,1759
05-12-19 6:34:45,2,1512
05-12-19 6:34:45,2,1992
05-12-19 6:34:46,1,4536
05-12-19 6:34:47,4,1461
05-12-19 6:34:48,4,3634
05-12-19 6:34:49,1,1472
05-12-19 6:34:49,1,4438
05-12-19 6:34:50,2,4451
05-12-19 6:34:51,1,4454
05-12-19 6:34:51,3,3261
05-12-19 6:34:52,3,2149
05-12-19 6:34:53,2,2271
05-12-19 6:34:53,2,1834
05-12-19 6:34:55,4,2635
05-12-19 6:34:55,2,1454
05-12-19 6:34:55,2,2207
05-12-19 6:34:56,1,3775
05-12-19 6:34:57,1,1985
05-12-19 6:34:58,1,2020
05-12-19 6:34:58,4,4083
05-12-19 6:34:58,3,1535
05-12-19 6:34:59,4,1604
05-12-19 6:35:00,2,2444
05-12-19 6:35:04,1,3043
05-12-19 6:35:08,4,4498
05-12-19 6:35:09,3,2593
05-12-19 6:35:11,3,4441
05-12-19 6:35:11,3,1603
05-12-19 6:35:13,2,3400
05-12-19 6:35:17,3,1853
05-12-19 6:35:18,1,1495
05-12-19 6:35:19,1,4206
05-12-19 6:35:20,2,4350
05-12-19 6:35:20,2,4350
05-12-19 6:35:21,2,4170
05-12-19 6:35:21,4,2552
05-12-19 6:35:22,1,1963
05-12-19 6:35:25,4,4290
05-12-19 6:35:26,4,1593
05-12-19 6:35:28,1,1997
05-12-19 6:35:31,2,1801
05-12-19 6:35:35,2,4252
05-12-19 6:35:36,4,2926
05-12-19 6:35:39,2,2685
05-12-19 6:35:42,1,4550
05-12-19 6:35:42,3,2904
05-12-19 6:35:42,4,4134
05-12-19 6:35:44,2,2465
05-12-19 6:35:46,4,1603
05-12-19 6:35:46,3,2410
05-12-19 6:35:46,1,1590
05-12-19 6:35:46,3,1616
05-12-19 6:35:47,3,3342
05-12-19 6:35:52,1,2194
05-12-19 6:35:53,2,4086
05-12-19 6:35:53,1,3053
05-12-19 6:35:58,2,2990
05-12-19 6:35:58,2,3074
05-12-19 6:36:00,2,2791
05-12-19 6:36:01,3,1477
05-12-19 6:36:05,1,1493
05-12-19 6:36:05,4,2400
05-12-19 6:36:09,2,4343
05-12-19 6:36:10,3,3500
05-12-19 6:36:12,1,4447
05-12-19 6:36:12,1,2012
05-12-19 6:36:13,2,4380
05-12-19 6:36:13,4,3104
05-12-19 6:36:16,1,2639
05-12-19 6:36:16,1,3853
05-12-19 6:36:16,3,3855
05-12-19 6:36:18,4,4294
05-12-19 6:36:23,3,4304
05-12-19 6:36:23,2,4303
05-12-19 6:36:28,2,4567
05-12-19 6:36:28,1,3834
05-12-19 6:36:29,1,1470
05-12-19 6:36:29,4,2364
05-12-19 6:36:29,2,2872
05-12-19 6:36:30,2,2938
05-12-19 6:36:31,1,2280
05-12-19 6:36:31,3,2442
05-12-19 6:36:31,1,1491
05-12-19 6:36:33,1,4398
05-12-19 6:36:34,3,4071
05-12-19 6:36:34,1,1737
05-12-19 6:36:34,4,4135
05-12-19 6:36:35,2,2322
05-12-19 6:36:39,1,4102
05-12-19 6:36:40,2,2069
05-12-19 6:36:46,2,1700
05-12-19 6:36:48,2,2912
05-12-19 6:36:51,3,1651
05-12-19 6:36:54,2,2357
05-12-19 6:36:56,1,4062
05-12-19 6:37:00,2,4554
05-12-19 6:37:01,2,3494
05-12-19 6:37:02,3,2454
05-12-19 6:37:08,1,4269
05-12-19 6:37:10,3,1501
05-12-19 6:37:11,4,1597
05-12-19 6:37:12,2,1970
05-12-19 6:37:14,1,4076
05-12-19 6:37:17,1,2214
05-12-19 6:37:18,1,2637
05-12-19 6:37:18,3,2637
05-12-19 6:37:19,1,2305
05-12-19 6:37:19,2,4401
05-12-19 6:37:20,3,2810
05-12-19 6:37:21,3,3181
05-12-19 6:37:21,3,2790
05-12-19 6:37:21,3,4377
05-12-19 6:37:23,4,4187
05-12-19 6:37:23,1,2643
05-12-19 6:37:24,2,4483
05-12-19 6:37:26,2,4260
05-12-19 6:37:27,3,3086
05-12-19 6:37:27,1,1583
05-12-19 6:37:30,2,4116
05-12-19 6:37:30,1,3877
05-12-19 6:37:34,2,3121
05-12-19 6:37:36,1,4411
05-12-19 6:37:37,4,3640
05-12-19 6:37:38,1,2542
05-12-19 6:37:40,3,2275
05-12-19 6:37:40,1,4565
05-12-19 6:37:41,4,3949
05-12-19 6:37:41,1,4067
05-12-19 6:37:43,4,1444
05-12-19 6:37:43,2,1839
05-12-19 6:37:44,4,2881
05-12-19 6:37:44,2,4541
05-12-19 6:37:47,4,2980
05-12-19 6:37:48,3,3046
05-12-19 6:37:52,2,2533
05-12-19 6:37:53,3,2991
05-12-19 6:37:54,2,3654
05-12-19 6:37:54,2,4186
05-12-19 6:37:56,3,4398
05-12-19 6:38:00,3,3579
05-12-19 6:38:01,2,3480
05-12-19 6:38:01,1,4336
05-12-19 6:38:02,3,4338
05-12-19 6:38:02,2,2787
05-12-19 6:38:03,2,1490
05-12-19 6:38:03,3,4096
05-12-19 6:38:05,3,3009
05-12-19 6:38:07,2,3430
05-12-19 6:38:07,4,4487
05-12-19 6:38:08,2,3882
05-12-19 6:38:09,1,1483
05-12-19 6:38:12,2,4519
05-12-19 6:38:12,2,2974
05-12-19 6:38:12,2,3270
05-12-19 6:38:12,1,4331
05-12-19 6:38:13,2,3729
05-12-19 6:38:14,4,4569
05-12-19 6:38:15,2,4107
05-12-19 6:38:16,1,3756
05-12-19 6:38:16,1,2689
05-12-19 6:38:17,1,1896
05-12-19 6:38:17,2,3108
05-12-19 6:38:19,2,4308
05-12-19 6:38:20,3,4488
05-12-19 6:38:23,2,2210
05-12-19 6:38:23,3,3259
05-12-19 6:38:25,2,1846
05-12-19 6:38:26,1,1446
05-12-19 6:38:27,1,1520
05-12-19 6:38:30,3,1542
05-12-19 6:38:31,3,3944
05-12-19 6:38:32,2,2899
05-12-19 6:38:32,1,3924
05-12-19 6:38:32,2,4426
05-12-19 6:38:36,3,2685
05-12-19 6:38:36,4,3397
05-12-19 6:38:36,4,1642
05-12-19 6:38:38,3,4353
05-12-19 6:38:39,3,3129
05-12-19 6:38:39,1,4191
05-12-19 6:38:40,3,3003
05-12-19 6:38:41,4,3243
05-12-19 6:38:41,1,3405
05-12-19 6:38:44,3,2486
05-12-19 6:38:45,4,3632
05-12-19 6:38:45,3,2620
05-12-19 6:38:47,4,3772
05-12-19 6:38:47,4,3123
05-12-19 6:38:47,2,2922
05-12-19 6:38:49,3,3196
05-12-19 6:38:49,1,1488
05-12-19 6:38:51,1,1954
05-12-19 6:38:52,3,3222
05-12-19 6:38:53,2,4372
05-12-19 6:38:55,1,4445
05-12-19 6:39:03,2,2022
05-12-19 6:39:05,1,1890
05-12-19 6:39:06,2,4449
05-12-19 6:39:07,1,2202
05-12-19 6:39:07,2,3418
05-12-19 6:39:07,1,2813
05-12-19 6:39:13,4,3751
05-12-19 6:39:14,1,2122
05-12-19 6:39:16,1,2616
05-12-19 6:39:18,2,2112
05-12-19 6:39:18,2,2112
05-12-19 6:39:19,1,4549
05-12-19 6:39:20,4,4443
05-12-19 6:39:24,2,1490
05-12-19 6:39:28,3,3451
05-12-19 6:39:28,1,2069
05-12-19 6:39:28,4,4486
05-12-19 6:39:30,1,4370
05-12-19 6:39:34,2,3692
05-12-19 6:39:35,4,3895
05-12-19 6:39:35,2,2152
05-12-19 6:39:38,1,2836
05-12-19 6:39:38,2,2834
05-12-19 6:39:39,3,2838
05-12-19 6:39:39,4,2839
05-12-19 6:39:40,4,2842
05-12-19 6:39:40,4,1601
05-12-19 6:39:41,2,3014
05-12-19 6:39:44,1,3349
05-12-19 6:39:47,2,2408
05-12-19 6:39:47,2,2736
05-12-19 6:39:48,2,1957
05-12-19 6:39:50,3,1787
05-12-19 6:39:52,1,3321
05-12-19 6:39:52,3,4448
05-12-19 6:39:52,2,2208
05-12-19 6:39:53,1,2214
05-12-19 6:39:53,1,4382
05-12-19 6:39:55,1,1605
05-12-19 6:39:55,2,4422
05-12-19 6:39:56,2,1937
05-12-19 6:39:58,2,3785
05-12-19 6:40:00,3,2004
05-12-19 6:40:01,2,1796
05-12-19 6:40:02,4,4278
05-12-19 6:40:03,2,3807
05-12-19 6:40:04,3,3078
05-12-19 6:40:05,1,2968
05-12-19 6:40:07,4,3343
05-12-19 6:40:08,3,1688
05-12-19 6:40:09,2,1496
05-12-19 6:40:12,2,3480
05-12-19 6:40:13,3,1962
05-12-19 6:40:18,3,2569
05-12-19 6:40:18,4,2328
05-12-19 6:40:22,3,3354
05-12-19 6:40:23,1,1993
05-12-19 6:40:24,4,4222
05-12-19 6:40:27,3,2842
05-12-19 6:40:28,2,3029
05-12-19 6:40:29,3,3493
05-12-19 6:40:32,3,1956
05-12-19 6:40:32,1,1442
05-12-19 6:40:32,1,3907
05-12-19 6:40:32,1,1612
05-12-19 6:40:33,1,1543
05-12-19 6:40:33,2,3934
05-12-19 6:40:35,2,3227
05-12-19 6:40:36,4,3396
05-12-19 6:40:36,4,3911
05-12-19 6:40:37,2,4112
05-12-19 6:40:38,1,4161
05-12-19 6:40:39,3,4401
05-12-19 6:40:42,2,2315
05-12-19 6:40:43,1,1600
05-12-19 6:40:44,3,2429
05-12-19 6:40:45,2,3149
05-12-19 6:40:46,1,3712
05-12-19 6:40:46,2,1591
05-12-19 6:40:48,1,3145
05-12-19 6:40:50,2,2977
05-12-19 6:40:51,1,3086
