date,value,type
6:32:45,1684,1
6:32:46,2479,4
6:32:46,4439,1
6:32:48,2610,2
6:32:48,2749,3
6:32:49,3122,2
6:32:49,4498,2
6:32:49,4558,3
6:32:53,2517,3
6:32:54,1637,4
6:32:54,3761,1
6:32:55,1486,1
6:32:55,1750,2
6:32:55,1550,2
6:32:57,3107,1
6:32:57,3718,3
6:32:58,1568,3
6:32:58,4364,2
6:32:58,4366,4
6:32:59,4364,3
6:32:59,3866,4
6:33:01,4178,3
6:33:03,2387,2
6:33:04,2450,3
6:33:05,2265,2
6:33:05,4504,4
6:33:05,2290,4
6:33:05,1601,2
6:33:06,1590,2
6:33:06,1578,1
6:33:10,4182,4
6:33:10,4181,1
6:33:12,1424,2
6:33:14,3144,2
6:33:15,4437,3
6:33:16,2376,2
6:33:16,4436,2
6:33:16,2375,2
6:33:17,2806,1
6:33:18,4197,2
6:33:19,4332,3
6:33:19,3378,4
6:33:21,2101,2
6:33:23,1743,1
6:33:24,4403,1
6:33:25,3910,4
6:33:26,2198,1
6:33:29,1736,4
6:33:29,2813,2
6:33:29,4547,4
6:33:33,3800,3
6:33:34,1427,1
6:33:34,1872,2
6:33:36,2792,4
6:33:36,3159,2
6:33:37,2266,4
6:33:41,2817,2
6:33:41,3265,1
6:33:43,2535,4
6:33:45,4446,1
6:33:46,1446,1
6:33:47,2293,4
6:33:52,2934,3
6:33:52,4462,2
6:33:52,4132,4
6:33:52,1551,1
6:33:54,1605,4
6:33:55,1849,2
6:33:55,1563,1
6:33:56,1608,2
6:33:57,1885,3
6:34:01,3164,2
6:34:01,3253,3
6:34:07,2950,4
6:34:08,4245,1
6:34:08,1862,3
6:34:08,3280,4
6:34:09,3522,1
6:34:10,4483,1
6:34:13,3926,1
6:34:14,4231,1
6:34:14,4031,2
6:34:14,4567,1
6:34:17,2031,1
6:34:17,2031,1
6:34:19,3743,2
6:34:19,3404,3
6:34:20,2860,4
6:34:20,2862,3
6:34:20,1631,4
6:34:21,4274,3
6:34:21,2531,2
6:34:26,3161,2
6:34:27,2469,2
6:34:27,1965,2
6:34:29,4255,1
6:34:29,1615,1
6:34:31,2730,1
6:34:31,4315,4
6:34:32,3800,2
6:34:33,1923,3
6:34:34,1732,4
6:34:34,1478,1
6:34:35,2947,3
6:34:41,2958,1
6:34:42,1493,2
6:34:42,3949,1
6:34:44,1759,3
6:34:45,1512,2
6:34:45,1992,2
6:34:46,4536,1
6:34:47,1461,4
6:34:48,3634,4
6:34:49,1472,1
6:34:49,4438,1
6:34:50,4451,2
6:34:51,4454,1
6:34:51,3261,3
6:34:52,2149,3
6:34:53,2271,2
6:34:53,1834,2
6:34:55,2635,4
6:34:55,1454,2
6:34:55,2207,2
6:34:56,3775,1
6:34:57,1985,1
6:34:58,2020,1
6:34:58,4083,4
6:34:58,1535,3
6:34:59,1604,4
6:35:00,2444,2
6:35:04,3043,1
6:35:08,4498,4
6:35:09,2593,3
6:35:11,4441,3
6:35:11,1603,3
6:35:13,3400,2
6:35:17,1853,3
6:35:18,1495,1
6:35:19,4206,1
6:35:20,4350,2
6:35:20,4350,2
6:35:21,4170,2
6:35:21,2552,4
6:35:22,1963,1
6:35:25,4290,4
6:35:26,1593,4
6:35:28,1997,1
6:35:31,1801,2
6:35:35,4252,2
6:35:36,2926,4
6:35:39,2685,2
6:35:42,4550,1
6:35:42,2904,3
6:35:42,4134,4
6:35:44,2465,2
6:35:46,1603,4
6:35:46,2410,3
6:35:46,1590,1
6:35:46,1616,3
6:35:47,3342,3
6:35:52,2194,1
6:35:53,4086,2
6:35:53,3053,1
6:35:58,2990,2
6:35:58,3074,2
6:36:00,2791,2
6:36:01,1477,3
6:36:05,1493,1
6:36:05,2400,4
6:36:09,4343,2
6:36:10,3500,3
6:36:12,4447,1
6:36:12,2012,1
6:36:13,4380,2
6:36:13,3104,4
6:36:16,2639,1
6:36:16,3853,1
6:36:16,3855,3
6:36:18,4294,4
6:36:23,4304,3
6:36:23,4303,2
6:36:28,4567,2
6:36:28,3834,1
6:36:29,1470,1
6:36:29,2364,4
6:36:29,2872,2
6:36:30,2938,2
6:36:31,2280,1
6:36:31,2442,3
6:36:31,1491,1
6:36:33,4398,1
6:36:34,4071,3
6:36:34,1737,1
6:36:34,4135,4
6:36:35,2322,2
6:36:39,4102,1
6:36:40,2069,2
6:36:46,1700,2
6:36:48,2912,2
6:36:51,1651,3
6:36:54,2357,2
6:36:56,4062,1
6:37:00,4554,2
6:37:01,3494,2
6:37:02,2454,3
6:37:08,4269,1
6:37:10,1501,3
6:37:11,1597,4
6:37:12,1970,2
6:37:14,4076,1
6:37:17,2214,1
6:37:18,2637,1
6:37:18,2637,3
6:37:19,2305,1
6:37:19,4401,2
6:37:20,2810,3
6:37:21,3181,3
6:37:21,2790,3
6:37:21,4377,3
6:37:23,4187,4
6:37:23,2643,1
6:37:24,4483,2
6:37:26,4260,2
6:37:27,3086,3
6:37:27,1583,1
6:37:30,4116,2
6:37:30,3877,1
6:37:34,3121,2
6:37:36,4411,1
6:37:37,3640,4
6:37:38,2542,1
6:37:40,2275,3
6:37:40,4565,1
6:37:41,3949,4
6:37:41,4067,1
6:37:43,1444,4
6:37:43,1839,2
6:37:44,2881,4
6:37:44,4541,2
6:37:47,2980,4
6:37:48,3046,3
6:37:52,2533,2
6:37:53,2991,3
6:37:54,3654,2
6:37:54,4186,2
6:37:56,4398,3
6:38:00,3579,3
6:38:01,3480,2
6:38:01,4336,1
6:38:02,4338,3
6:38:02,2787,2
6:38:03,1490,2
6:38:03,4096,3
6:38:05,3009,3
6:38:07,3430,2
6:38:07,4487,4
6:38:08,3882,2
6:38:09,1483,1
6:38:12,4519,2
6:38:12,2974,2
6:38:12,3270,2
6:38:12,4331,1
6:38:13,3729,2
6:38:14,4569,4
6:38:15,4107,2
6:38:16,3756,1
6:38:16,2689,1
6:38:17,1896,1
6:38:17,3108,2
6:38:19,4308,2
6:38:20,4488,3
6:38:23,2210,2
6:38:23,3259,3
6:38:25,1846,2
6:38:26,1446,1
6:38:27,1520,1
6:38:30,1542,3
6:38:31,3944,3
6:38:32,2899,2
6:38:32,3924,1
6:38:32,4426,2
6:38:36,2685,3
6:38:36,3397,4
6:38:36,1642,4
6:38:38,4353,3
6:38:39,3129,3
6:38:39,4191,1
6:38:40,3003,3
6:38:41,3243,4
6:38:41,3405,1
6:38:44,2486,3
6:38:45,3632,4
6:38:45,2620,3
6:38:47,3772,4
6:38:47,3123,4
6:38:47,2922,2
6:38:49,3196,3
6:38:49,1488,1
6:38:51,1954,1
6:38:52,3222,3
6:38:53,4372,2
6:38:55,4445,1
6:39:03,2022,2
6:39:05,1890,1
6:39:06,4449,2
6:39:07,2202,1
6:39:07,3418,2
6:39:07,2813,1
6:39:13,3751,4
6:39:14,2122,1
6:39:16,2616,1
6:39:18,2112,2
6:39:18,2112,2
6:39:19,4549,1
6:39:20,4443,4
6:39:24,1490,2
6:39:28,3451,3
6:39:28,2069,1
6:39:28,4486,4
6:39:30,4370,1
6:39:34,3692,2
6:39:35,3895,4
6:39:35,2152,2
6:39:38,2836,1
6:39:38,2834,2
6:39:39,2838,3
6:39:39,2839,4
6:39:40,2842,4
6:39:40,1601,4
6:39:41,3014,2
6:39:44,3349,1
6:39:47,2408,2
6:39:47,2736,2
6:39:48,1957,2
6:39:50,1787,3
6:39:52,3321,1
6:39:52,4448,3
6:39:52,2208,2
6:39:53,2214,1
6:39:53,4382,1
6:39:55,1605,1
6:39:55,4422,2
6:39:56,1937,2
6:39:58,3785,2
6:40:00,2004,3
6:40:01,1796,2
6:40:02,4278,4
6:40:03,3807,2
6:40:04,3078,3
6:40:05,2968,1
6:40:07,3343,4
6:40:08,1688,3
6:40:09,1496,2
6:40:12,3480,2
6:40:13,1962,3
6:40:18,2569,3
6:40:18,2328,4
6:40:22,3354,3
6:40:23,1993,1
6:40:24,4222,4
6:40:27,2842,3
6:40:28,3029,2
6:40:29,3493,3
6:40:32,1956,3
6:40:32,1442,1
6:40:32,3907,1
6:40:32,1612,1
6:40:33,1543,1
6:40:33,3934,2
6:40:35,3227,2
6:40:36,3396,4
6:40:36,3911,4
6:40:37,4112,2
6:40:38,4161,1
6:40:39,4401,3
6:40:42,2315,2
6:40:43,1600,1
6:40:44,2429,3
6:40:45,3149,2
6:40:46,3712,1
6:40:46,1591,2
6:40:48,3145,1
6:40:50,2977,2
6:40:51,3086,1
6:40:51,4515,2
6:40:51,3935,2
6:40:52,3046,4
6:40:52,2545,2
6:40:55,2988,4
6:40:57,4503,2
6:40:57,3429,2
6:41:00,2920,2
6:41:00,2923,3
6:41:00,2919,2
6:41:02,2235,3
6:41:02,4303,2
6:41:06,3037,1
6:41:07,2354,3
6:41:07,4491,2
6:41:08,3109,2
6:41:10,4074,1
6:41:11,4422,4
6:41:16,4340,1
6:41:16,1491,1
6:41:17,4440,2
6:41:18,4012,4
6:41:18,4012,3
6:41:21,1507,1
6:41:22,3953,1
6:41:22,3956,4
6:41:23,3650,4
6:41:25,3455,4
6:41:25,3946,3
6:41:27,3944,1
6:41:28,3002,2
6:41:29,2747,3
6:41:31,4417,4
6:41:34,1888,1
6:41:36,1474,2
6:41:37,4476,4
6:41:40,1904,3
6:41:41,4469,2
6:41:42,3553,2
6:41:45,2062,4
6:41:45,1953,3
6:41:46,3200,4
6:41:47,4035,3
6:41:48,3369,2
6:41:51,1474,1
6:41:51,1483,2
6:41:52,4513,1
6:41:54,1630,4
6:41:54,2199,1
6:41:54,1705,1
6:41:54,4119,2
6:41:54,1631,3
6:41:55,3126,2
6:41:56,1796,1
6:41:58,2539,4
6:41:59,1792,1
6:41:59,2257,3
6:41:59,2437,2
6:41:59,4419,1
6:42:01,4353,4
6:42:01,3279,2
6:42:03,4169,1
6:42:04,3309,3
6:42:05,4321,2
6:42:07,2960,3
6:42:10,4150,2
6:42:12,3065,2
6:42:13,4234,3
6:42:13,1546,2
6:42:14,3899,4
6:42:14,3412,4
6:42:17,1492,1
6:42:19,2029,2
6:42:20,2028,4
6:42:20,1439,3
6:42:22,2532,4
6:42:22,2125,1
6:42:22,4404,1
6:42:25,2761,2
6:42:27,1888,2
6:42:29,3398,3
6:42:30,2775,1
6:42:30,4414,4
6:42:31,2427,4
6:42:32,4433,2
6:42:32,3999,2
6:42:35,1844,3
6:42:35,4427,1
6:42:35,2845,4
6:42:36,2450,3
6:42:37,2124,2
6:42:39,2954,4
6:42:40,4492,1
6:42:41,1485,2
6:42:41,1604,1
6:42:43,3870,1
6:42:44,4477,3
6:42:45,1888,2
6:42:46,1601,1
6:42:48,1472,1
6:42:49,4443,1
6:42:49,2027,1
6:42:51,3000,3
6:42:51,3000,4
6:42:54,3133,3
6:42:55,4166,3
6:42:55,2539,4
6:42:56,4441,1
6:42:57,4037,2
6:42:58,2189,1
6:42:59,1588,4
6:43:01,1599,1
6:43:01,3261,2
6:43:04,3110,1
6:43:06,3944,1
6:43:06,3164,2
6:43:07,1852,4
6:43:08,2152,1
6:43:08,4544,3
6:43:13,2169,4
6:43:13,2175,1
6:43:13,2156,2
6:43:13,2953,2
6:43:14,2103,3
6:43:18,4018,3
6:43:20,3101,1
6:43:21,1488,1
6:43:25,1834,3
6:43:25,1582,2
6:43:26,3025,2
6:43:28,1761,2
6:43:28,2913,3
6:43:28,1761,1
6:43:29,3474,3
6:43:31,1498,1
6:43:31,1794,4
6:43:31,3043,2
6:43:32,3320,3
6:43:34,2762,3
6:43:35,4539,2
6:43:35,2653,2
6:43:35,2658,4
6:43:38,1451,1
6:43:38,2511,1
6:43:42,4365,2
6:43:43,2499,3
6:43:47,4358,4
6:43:49,3882,2
6:43:51,4555,1
6:43:51,4349,1
6:43:52,4307,2
6:43:53,3262,3
6:43:56,2595,4
6:43:57,3394,4
6:43:59,1817,4
6:44:01,3697,2
6:44:01,3775,2
6:44:01,2268,2
6:44:03,1864,1
6:44:04,2261,2
6:44:05,4382,1
6:44:05,3758,1
6:44:05,3889,1
6:44:06,4371,4
6:44:09,1558,1
6:44:09,4333,3
6:44:10,4396,1
6:44:11,3634,2
6:44:11,4410,2
6:44:13,4245,4
6:44:14,1486,2
6:44:18,3014,2
6:44:20,1862,3
6:44:21,4485,1
6:44:22,4470,2
6:44:26,3757,1
6:44:27,4492,3
6:44:32,2386,2
6:44:33,2935,3
6:44:33,2264,2
6:44:33,1662,3
6:44:34,4360,1
6:44:36,4479,1
6:44:37,3986,1
6:44:38,3965,1
6:44:38,4514,2
6:44:41,4187,1
6:44:42,4514,4
6:44:42,4509,1
6:44:42,3737,3
6:44:48,2940,2
6:44:50,4385,1
6:44:50,4382,3
6:44:53,2080,2
6:44:53,2693,3
6:44:53,1675,2
6:44:53,3372,3
6:44:54,2988,2
6:44:55,1449,1
6:44:55,3918,1
6:44:57,4462,2
6:44:58,3847,1
6:44:59,4553,2
6:45:01,4554,1
6:45:03,2382,1
6:45:04,4067,1
6:45:06,1892,1
6:45:07,3882,2
6:45:08,3313,3
6:45:08,4567,1
6:45:09,3126,2
6:45:10,3031,2
6:45:11,3851,3
6:45:12,4228,4
6:45:12,1462,2
6:45:13,1902,2
6:45:13,1494,1
6:45:16,3708,4
6:45:17,3508,3
6:45:17,2991,1
6:45:18,4553,2
6:45:22,3531,2
6:45:23,4356,2
6:45:24,2103,1
6:45:26,2290,3
6:45:26,3050,3
6:45:28,2905,1
6:45:28,3571,2
6:45:31,3939,1
6:45:33,3307,4
6:45:33,4422,1
6:45:34,3121,2
6:45:35,4128,1
6:45:38,3173,1
6:45:40,2749,1
6:45:40,2602,2
6:45:41,4452,1
6:45:44,3891,1
6:45:45,2955,3
6:45:47,1567,1
6:45:48,3070,2
6:45:49,3643,2
6:45:50,2461,3
6:45:50,1934,2
6:45:50,4535,2
6:45:53,3592,4
6:45:54,2381,4
6:45:56,2815,1
6:45:56,4334,3
6:45:58,2777,3
6:46:00,3375,3
6:46:00,1634,1
6:46:02,2417,1
6:46:03,1905,1
6:46:04,1579,1
6:46:05,3856,4
6:46:06,4389,2
6:46:06,3947,1
6:46:07,1657,2
6:46:07,4522,2
6:46:11,4324,2
6:46:12,4461,1
6:46:13,2474,2
6:46:14,4450,3
6:46:15,1505,1
6:46:16,4239,4
6:46:16,4461,2
6:46:17,2123,4
6:46:21,4441,1
6:46:21,4348,2
6:46:23,4445,1
6:46:27,4480,1
6:46:29,2052,4
6:46:33,2661,4
6:46:34,4094,2
6:46:35,3643,2
6:46:37,3037,2
6:46:37,3949,1
6:46:38,3536,1
6:46:39,3422,1
6:46:43,2982,2
6:46:44,3878,1
6:46:46,1588,3
6:46:47,1474,1
6:46:48,1927,1
6:46:51,4432,3
6:46:52,4407,1
6:46:56,4232,3
6:46:57,4442,1
6:46:58,4250,3
6:47:01,2944,3
6:47:01,3653,1
6:47:03,2955,2
6:47:06,1955,3
6:47:07,1457,1
6:47:07,1549,3
6:47:10,2300,3
6:47:19,3462,1
6:47:19,4187,1
6:47:22,2262,2
6:47:22,1962,2
6:47:22,4086,4
6:47:22,2573,2
6:47:23,2259,2
6:47:23,2263,4
6:47:24,2267,2
6:47:26,3552,2
6:47:26,1851,2
6:47:29,2790,2
6:47:32,2920,3
6:47:32,2674,1
6:47:32,2779,2
6:47:34,3112,4
6:47:34,3110,1
6:47:35,3625,2
6:47:38,3840,2
6:47:41,2469,4
6:47:42,3434,1
6:47:42,1608,4
6:47:42,1669,1
6:47:43,2813,1
6:47:44,3520,2
6:47:46,1999,1
6:47:47,2909,1
6:47:48,4507,3
6:47:48,2017,2
6:47:49,3585,1
6:47:52,4397,2
6:47:52,2414,1
6:47:56,4362,4
6:48:02,1597,1
6:48:02,1899,2
6:48:03,3498,3
6:48:03,4331,2
6:48:04,2909,3
6:48:11,1853,3
6:48:13,3190,3
6:48:14,2695,3
6:48:15,4395,2
6:48:16,4458,2
6:48:20,2454,2
6:48:20,2624,2
6:48:21,2475,4
6:48:23,3744,3
6:48:23,3496,2
6:48:24,3951,1
6:48:24,2116,4
6:48:29,4014,1
6:48:30,3479,1
6:48:31,2253,3
6:48:34,4431,4
6:48:34,2213,2
6:48:34,4430,2
6:48:36,3958,1
6:48:36,2621,3
6:48:36,4099,2
6:48:37,1736,3
6:48:40,3094,1
6:48:41,4007,1
6:48:41,1482,2
6:48:43,4211,1
6:48:43,1762,2
6:48:43,3432,3
6:48:45,3128,2
6:48:46,4441,2
6:48:48,4053,4
6:48:48,3054,4
6:48:50,3119,2
6:48:50,1587,3
6:48:50,3581,1
6:48:51,4174,2
6:48:51,3146,4
6:48:51,2871,1
6:48:52,4514,1
6:48:53,3146,3
6:48:56,1594,2
6:48:57,1890,1
6:48:58,3034,1
6:49:04,4020,1
6:49:11,4195,2
6:49:12,3199,1
6:49:12,4249,4
6:49:15,4160,1
6:49:16,2840,3
6:49:16,3438,1
6:49:19,2849,3
6:49:20,2755,2
6:49:22,4336,3
6:49:22,2944,1
6:49:23,1790,3
6:49:23,4407,2
6:49:24,2587,1
6:49:29,1599,2
6:49:31,4215,1
6:49:31,2643,2
6:49:31,4376,1
6:49:34,4392,3
6:49:35,4429,1
6:49:37,3935,1
6:49:39,3468,2
6:49:40,1643,4
6:49:40,3410,2
6:49:42,1731,3
6:49:44,3193,1
6:49:44,3195,2
6:49:46,3212,1
6:49:46,1883,4
6:49:47,1594,1
6:49:51,4336,3
6:49:51,2040,3
6:49:55,4262,4
6:49:57,3389,2
6:49:58,4205,3
6:50:01,3900,1
6:50:02,3225,2
6:50:03,4314,1
6:50:04,4529,1
6:50:08,1599,1
6:50:09,2905,1
6:50:13,2458,2
6:50:13,4433,3
6:50:13,3447,3
6:50:16,3679,2
6:50:19,4538,3
6:50:24,3676,2
6:50:27,2427,2
6:50:28,4385,2
6:50:29,4262,1
6:50:29,1849,4
6:50:30,2374,2
6:50:31,4091,4
6:50:34,2676,2
6:50:38,3162,2
6:50:38,1661,1
6:50:38,2075,2
6:50:38,2028,1
6:50:40,4441,4
6:50:43,2049,1
6:50:45,4313,3
6:50:45,3142,4
6:50:46,2425,2
6:50:47,1631,1
6:50:49,3163,3
6:50:50,1508,2
6:50:52,3645,4
6:50:52,1495,2
6:50:53,2851,2
6:50:53,3703,2
6:50:55,2862,3
6:50:57,3143,2
6:50:58,2168,3
6:50:59,1970,3
6:51:00,2653,2
6:51:00,2734,1
6:51:02,4544,3
6:51:06,2196,1
6:51:06,4432,4
6:51:11,3101,3
6:51:11,1501,1
6:51:11,4427,1
6:51:12,3394,4
6:51:12,3106,1
6:51:12,4480,1
6:51:20,4346,2
6:51:20,1807,4
6:51:23,3051,3
6:51:23,4557,2
6:51:23,4571,1
6:51:23,2784,2
6:51:24,4033,3
6:51:25,1575,1
6:51:25,3471,3
6:51:25,1447,2
6:51:29,2985,2
6:51:30,3164,2
6:51:30,3571,2
6:51:31,2452,2
6:51:32,4254,2
6:51:32,4255,4
6:51:33,4436,2
6:51:33,1459,4
6:51:33,3299,2
6:51:36,2992,4
6:51:37,4309,4
6:51:37,2198,2
6:51:38,2067,4
6:51:40,3709,3
6:51:44,2682,3
6:51:44,2681,1
6:51:44,1662,4
6:51:45,2078,2
6:51:45,4560,2
6:51:47,1615,1
6:51:48,2977,4
6:51:50,1596,2
6:51:50,1602,2
6:51:51,4053,1
6:51:52,3484,2
6:51:53,2064,3
6:51:54,2006,2
6:51:55,3544,2
6:52:00,3053,2
6:52:01,3945,3
6:52:03,2142,1
6:52:04,2807,2
6:52:05,2763,2
6:52:06,3281,1
6:52:07,4526,2
6:52:09,2520,2
6:52:15,4441,2
6:52:17,1641,4
6:52:17,2210,1
6:52:20,4473,1
6:52:24,2323,3
6:52:27,1845,1
6:52:28,2547,4
6:52:29,4377,3
6:52:30,1491,1
6:52:31,4469,3
6:52:32,3175,3
6:52:33,3060,4
6:52:34,4369,1
6:52:34,3294,1
6:52:36,4318,2
6:52:40,1845,2
6:52:41,2545,2
6:52:42,4059,1
6:52:42,4347,2
6:52:44,2501,3
6:52:45,2432,1
6:52:45,2766,2
6:52:45,3200,2
6:52:46,3598,1
6:52:46,2073,2
6:52:48,2787,2
6:52:48,2441,1
6:52:49,1554,2
6:52:52,4557,1
6:52:52,2507,2
6:52:53,1602,2
6:52:54,3755,2
6:52:56,1502,1
6:52:58,4541,1
6:52:59,4546,4
6:53:01,4296,4
6:53:07,2130,4
6:53:07,2125,1
6:53:08,1681,4
6:53:11,4372,2
6:53:11,3332,3
6:53:13,4478,1
6:53:14,4487,1
6:53:15,3881,4
6:53:17,4309,3
6:53:17,3126,1
6:53:19,2192,1
6:53:21,4567,4
6:53:22,4174,2
6:53:22,2532,2
6:53:25,3720,1
6:53:27,2992,3
6:53:28,2570,2
6:53:29,3409,3
6:53:30,3234,3
6:53:33,3967,1
6:53:34,2276,1
6:53:34,3068,2
6:53:35,3882,4
6:53:37,2908,2
6:53:38,2742,2
6:53:38,3483,4
6:53:40,2799,1
6:53:41,1600,1
6:53:42,1669,4
6:53:42,3881,2
6:53:44,2332,4
6:53:45,1601,1
6:53:46,2091,1
6:53:46,1489,2
6:53:49,3566,2
6:53:49,2438,3
6:53:49,2439,4
6:53:51,2626,2
6:53:51,1603,1
6:53:52,3261,3
6:53:54,2900,2
6:53:55,3860,3
6:53:56,3577,4
6:53:57,3321,1
6:54:03,4419,1
6:54:03,1786,1
6:54:05,4343,2
6:54:06,4128,3
6:54:07,3969,3
6:54:09,2160,2
6:54:11,2191,1
6:54:11,4254,1
6:54:11,3894,1
6:54:12,1598,2
6:54:16,4424,2
6:54:16,1632,1
6:54:18,2965,2
6:54:20,2252,4
6:54:20,1939,2
6:54:21,4149,3
6:54:21,4249,2
6:54:21,4426,2
6:54:21,4458,2
6:54:25,3610,3
6:54:25,1595,3
6:54:27,3870,3
6:54:28,1668,2
6:54:28,3506,1
6:54:29,3669,3
6:54:29,2006,1
6:54:29,2453,2
6:54:30,1926,2
6:54:34,3021,1
6:54:36,4037,3
6:54:40,4440,1
6:54:40,2085,1
6:54:41,2617,1
6:54:42,3623,2
6:54:46,2225,3
6:54:46,2225,2
6:54:49,2142,1
6:54:49,4144,1
6:54:50,3873,1
6:54:55,4443,3
6:55:01,3199,3
6:55:05,4422,3
6:55:05,4422,2
6:55:06,4424,4
6:55:06,4423,3
6:55:06,4422,1
6:55:07,1500,1
6:55:07,1698,3
6:55:08,1621,3
6:55:13,3448,4
6:55:14,3503,3
6:55:16,4251,1
6:55:17,2745,4
6:55:17,2213,1
6:55:20,3025,1
6:55:21,4433,4
6:55:21,4433,3
6:55:22,4432,2
6:55:22,4466,3
6:55:22,4431,1
6:55:24,2149,2
6:55:26,2178,2
6:55:29,1433,3
6:55:30,4394,1
6:55:32,3346,3
6:55:34,1622,3
6:55:34,1490,1
6:55:34,2983,1
6:55:38,1482,1
6:55:41,4527,3
6:55:43,1906,1
6:55:44,1501,1
6:55:45,2410,2
6:55:46,2978,1
6:55:48,3321,4
6:55:48,1624,4
6:55:50,2222,2
6:55:51,4405,1
6:55:52,1911,2
6:55:53,3725,3
6:55:53,1806,4
6:55:54,3014,1
6:55:54,1482,1
6:55:58,3950,4
6:55:58,1659,2
6:55:59,1692,2
6:56:00,2883,3
6:56:00,4353,1
6:56:00,3486,4
6:56:01,3868,1
6:56:01,4353,3
6:56:06,3712,4
6:56:06,1586,3
6:56:07,3826,3
6:56:10,1762,3
6:56:10,3883,2
6:56:11,1582,1
6:56:11,2645,2
6:56:11,4255,3
6:56:12,2202,4
6:56:14,2573,4
6:56:15,1563,3
6:56:19,3588,3
6:56:22,3249,1
6:56:24,1471,1
6:56:27,4481,2
6:56:28,4488,1
6:56:29,3918,4
6:56:30,3106,4
6:56:30,1543,3
6:56:33,4121,2
6:56:33,4170,1
6:56:33,2067,2
6:56:36,2410,1
6:56:41,4060,1
6:56:41,4327,4
6:56:41,1627,1
6:56:44,3343,1
6:56:46,1622,2
6:56:46,1423,2
6:56:47,3374,3
6:56:48,2438,3
6:56:49,2023,2
6:56:49,2023,2
6:56:51,2538,1
6:56:55,2015,4
6:56:58,2266,1
6:56:59,3029,2
6:56:59,3714,4
6:57:00,3680,2
6:57:02,2243,2
6:57:03,4567,2
6:57:06,3120,2
6:57:07,3838,3
6:57:07,4411,3
6:57:12,2314,2
6:57:14,4470,2
6:57:14,2345,3
6:57:14,2909,4
6:57:14,2678,1
6:57:15,4110,1
6:57:15,1588,2
6:57:16,1571,3
6:57:16,2337,2
6:57:17,4357,1
6:57:17,1621,2
6:57:19,3814,1
6:57:19,4551,2
6:57:21,2165,1
6:57:21,2167,4
6:57:22,1601,4
6:57:22,3952,1
6:57:23,1829,1
6:57:23,1831,3
6:57:23,4408,4
6:57:23,1829,2
6:57:24,2619,4
6:57:25,3113,3
6:57:29,3530,1
6:57:29,1497,1
6:57:31,3983,2
6:57:31,1839,2
6:57:37,3651,1
6:57:37,1495,1
6:57:38,1614,2
6:57:41,4394,1
6:57:43,4406,1
6:57:44,4447,3
6:57:45,4440,2
6:57:45,4219,2
6:57:47,4450,1
6:57:47,1782,1
6:57:47,4226,1
6:57:48,4105,4
6:57:50,3573,1
6:57:51,4194,4
6:57:52,4468,3
6:57:52,1935,1
6:57:57,3974,1
6:57:58,4173,1
6:57:58,3759,4
6:57:58,2191,2
6:57:59,4192,4
6:58:00,1616,1
6:58:01,3021,1
6:58:02,3804,4
6:58:03,3544,1
6:58:04,1602,2
6:58:05,1529,3
6:58:06,3332,3
6:58:06,3148,1
6:58:08,2486,4
6:58:08,2484,3
6:58:10,2401,2
6:58:10,2766,1
6:58:11,3782,1
6:58:11,3042,2
6:58:12,1538,4
6:58:12,3486,3
6:58:15,1491,1
6:58:21,2314,1
6:58:22,3403,1
6:58:23,3260,2
6:58:23,3404,2
6:58:25,3199,3
6:58:26,2880,3
6:58:26,1688,3
6:58:28,3242,3
6:58:28,3788,2
6:58:28,1592,4
6:58:32,1688,4
6:58:32,2710,3
6:58:32,4457,1
6:58:32,2193,2
6:58:33,3489,4
6:58:35,2107,3
6:58:37,2210,2
6:58:37,4348,2
6:58:37,4355,4
6:58:38,4348,4
6:58:38,3278,1
6:58:40,3410,3
6:58:41,4350,2
6:58:42,3906,2
6:58:44,3439,2
6:58:44,1909,3
6:58:44,3438,3
6:58:46,4516,1
6:58:47,4206,3
6:58:47,1610,3
6:58:48,4475,2
6:58:48,4432,2
6:58:49,1593,3
6:58:53,1600,4
6:58:56,3251,3
6:58:57,4458,4
6:58:57,2294,4
6:58:59,4334,2
6:58:59,4546,1
6:58:59,2845,1
6:59:00,2667,4
6:59:03,3083,3
6:59:03,1654,1
6:59:05,4441,3
6:59:05,2908,2
6:59:07,2450,1
6:59:08,2145,1
6:59:09,3155,2
6:59:09,3473,1
6:59:09,3097,1
6:59:10,4377,4
6:59:11,2659,3
6:59:13,1775,3
6:59:16,3404,2
6:59:16,1486,1
6:59:18,3057,4
6:59:19,4529,1
6:59:19,4322,2
6:59:19,4530,2
6:59:19,2779,4
6:59:23,4384,4
6:59:25,2034,4
6:59:28,4111,4
6:59:30,1601,1
6:59:31,4470,1
6:59:31,2948,3
6:59:32,4386,4
6:59:32,1822,2
6:59:33,4317,1
6:59:33,3508,1
6:59:34,4448,1
6:59:38,4570,2
6:59:41,3097,1
6:59:44,4207,1
6:59:44,3114,2
6:59:44,4097,3
6:59:45,2066,3
6:59:46,1542,1
6:59:46,1544,4
6:59:46,1903,1
6:59:49,4051,3
6:59:50,3448,2
6:59:51,4475,3
6:59:51,1599,1
6:59:52,2092,1
6:59:55,1997,2
6:59:56,1487,1
6:59:56,4359,3
6:59:57,3862,2
6:59:59,4431,2
7:00:05,3799,2
7:00:05,4457,1
7:00:06,2660,2
7:00:09,2916,4
7:00:10,4100,1
7:00:11,4322,4
7:00:11,4066,1
7:00:12,3887,1
